Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes,like_groups
0.808,0.253,7.0,-7.267,0.0332,0.847,4.24e-05,0.229,0.274,122.879,490753.0,1722961.0,15.0
0.652,0.521,2.0,-4.333,0.0328,0.4,0.0,0.109,0.4,119.976,244642.0,449355.0,12.0
0.796,0.385,1.0,-7.928,0.0285,0.319,0.0,0.0683,0.909,105.201,173034.0,141988.0,8.0
0.631,0.393,7.0,-4.781,0.0265,0.794,0.0,0.358,0.391,132.183,250671.0,90201.0,7.0
0.592,0.743,2.0,-4.103,0.0292,0.429,3.03e-06,0.0956,0.763,127.926,205236.0,751064.0,13.0
0.889,0.672,10.0,-6.155,0.035,0.21,1.63e-06,0.142,0.978,124.964,186840.0,11403.0,1.0
0.595,0.389,2.0,-9.245,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427.0,1061733.0,14.0
0.739,0.85,2.0,-3.966,0.0308,0.0272,0.0,0.181,0.883,113.0,168960.0,195185.0,9.0
0.333,0.412,3.0,-8.633,0.029,0.0977,0.0,0.113,0.474,85.028,205453.0,896837.0,14.0
0.359,0.706,5.0,-6.151,0.0309,0.000602,0.0,0.285,0.479,174.079,171333.0,76601.0,6.0
0.575,0.842,7.0,-5.058,0.0348,0.00683,0.0,0.279,0.665,111.995,183027.0,19276.0,2.0
0.661,0.75,7.0,-5.497,0.0314,0.0303,0.000132,0.0849,0.828,130.077,157080.0,152111.0,8.0
0.711,0.774,7.0,-4.068,0.0308,0.0317,0.0,0.124,0.939,111.016,209733.0,173151.0,9.0
0.69,0.781,5.0,-5.101,0.0305,0.0873,2.28e-06,0.164,0.841,130.02,190733.0,293041.0,10.0
0.545,0.818,9.0,-6.38,0.0541,0.0369,0.0,0.101,0.679,109.019,225067.0,195554.0,9.0
0.705,0.531,1.0,-7.031,0.0281,0.0135,2.11e-06,0.165,0.425,107.013,178333.0,102368.0,7.0
0.748,0.713,6.0,-6.399,0.355,0.00496,0.0,0.245,0.482,75.591,279573.0,1499310.0,15.0
0.768,0.695,9.0,-4.883,0.179,0.0301,0.0,0.235,0.41,76.007,176588.0,10944.0,1.0
0.867,0.647,10.0,-8.765,0.583,0.04,0.0,0.131,0.56,77.471,210587.0,67662.0,6.0
0.777,0.564,1.0,-5.815,0.22,0.0347,0.0,0.136,0.152,75.527,238421.0,108947.0,7.0
0.704,0.62,9.0,-7.267,0.362,0.0686,0.0,0.144,0.383,157.093,244840.0,26736.0,3.0
0.771,0.824,2.0,-6.401,0.184,0.126,0.0,0.106,0.31,115.99,199303.0,27710.0,3.0
0.679,0.794,1.0,-3.985,0.296,0.339,1.65e-05,0.113,0.698,150.067,175729.0,299571.0,10.0
0.66,0.373,11.0,-10.234,0.595,0.149,0.0,0.106,0.35,167.912,151776.0,179767.0,9.0
0.474,0.576,1.0,-6.963,0.257,0.00248,0.000309,0.174,0.285,157.947,195197.0,162540.0,9.0
0.534,0.573,1.0,-6.757,0.414,0.00926,0.0,0.136,0.373,160.333,225533.0,392980.0,11.0
0.748,0.713,6.0,-6.399,0.355,0.00496,0.0,0.245,0.482,75.591,279573.0,1499310.0,15.0
0.808,0.644,1.0,-6.167,0.329,0.0716,0.0,0.085,0.512,151.098,206968.0,86482.0,7.0
0.661,0.511,10.0,-9.561,0.304,0.00277,0.0,0.608,0.4,149.046,167627.0,29613.0,4.0
0.68,0.638,11.0,-7.592,0.325,0.00257,0.00196,0.122,0.322,150.033,163240.0,196107.0,9.0
0.586,0.447,11.0,-14.552,0.483,0.604,0.206,0.108,0.143,164.13,178191.0,104899.0,7.0
0.603,0.683,2.0,-8.329,0.162,0.0294,0.0,0.298,0.366,82.929,128840.0,166393.0,9.0
0.593,0.364,2.0,-7.242,0.175,0.515,0.0,0.348,0.652,83.133,230000.0,451287.0,12.0
0.546,0.438,5.0,-4.748,0.0669,0.353,0.0,0.261,0.568,112.136,238677.0,988091.0,14.0
0.643,0.35,4.0,-5.924,0.0783,0.784,0.0,0.102,0.541,118.199,240457.0,2319622.0,16.0
0.739,0.744,10.0,-1.589,0.0376,0.427,2.23e-05,0.317,0.97,120.083,208118.0,964821.0,14.0
0.768,0.773,7.0,-3.582,0.0325,0.619,2.1e-06,0.213,0.804,107.535,243460.0,35557.0,4.0
0.553,0.581,7.0,-3.354,0.0887,0.576,0.0,0.147,0.925,110.166,209625.0,135641.0,8.0
0.507,0.349,10.0,-5.736,0.0325,0.302,0.0,0.208,0.461,123.406,250368.0,34050.0,4.0
0.768,0.551,8.0,-4.75,0.126,0.532,0.0,0.0456,0.969,119.371,198062.0,37520.0,4.0
0.688,0.766,7.0,-3.438,0.0372,0.467,0.000237,0.119,0.978,155.074,180384.0,123221.0,8.0
0.457,0.407,9.0,-11.475,0.0308,0.805,0.884,0.126,0.126,117.053,257533.0,277521.0,10.0
0.509,0.31,9.0,-10.623,0.0313,0.959,0.229,0.0963,0.151,137.474,208653.0,145765.0,8.0
0.409,0.223,10.0,-13.886,0.0296,0.947,0.0123,0.0635,0.173,89.877,192867.0,111828.0,7.0
0.233,0.15,1.0,-11.736,0.0336,0.982,0.36,0.154,0.0875,143.887,234080.0,26830.0,3.0
0.567,0.131,1.0,-14.124,0.029,0.888,0.0553,0.158,0.0657,104.784,194560.0,18945.0,2.0
0.556,0.261,4.0,-11.668,0.0289,0.797,0.016,0.0893,0.219,110.841,172500.0,30498.0,4.0
0.334,0.397,7.0,-7.993,0.0284,0.558,0.0774,0.126,0.035,93.445,273107.0,121640.0,8.0
0.296,0.284,10.0,-14.01,0.033,0.968,0.189,0.0961,0.0917,114.786,243467.0,26628.0,3.0
0.577,0.434,7.0,-8.437,0.0303,0.887,0.215,0.0822,0.321,79.497,178627.0,14054.0,1.0
0.919,0.621,9.0,-4.9,0.274,0.282,0.0,0.0839,0.555,130.12,164334.0,143838.0,8.0
0.79,0.687,8.0,-7.352,0.0685,0.315,0.00107,0.348,0.862,146.05,134910.0,78096.0,6.0
0.786,0.732,4.0,-6.254,0.176,0.545,0.0,0.0643,0.447,105.031,162013.0,401264.0,11.0
0.729,0.721,10.0,-5.83,0.0761,0.256,0.0,0.111,0.537,132.304,211227.0,327965.0,11.0
0.813,0.571,10.0,-5.743,0.0564,0.603,0.0,0.121,0.584,109.955,148293.0,12100.0,1.0
0.776,0.713,4.0,-6.121,0.143,0.525,0.0,0.306,0.551,127.987,193453.0,428810.0,11.0
0.715,0.776,4.0,-5.626,0.291,0.646,0.0,0.143,0.559,152.946,156863.0,43573.0,5.0
0.664,0.573,1.0,-8.727,0.0825,0.658,3.35e-06,0.129,0.39,154.043,169880.0,319986.0,11.0
0.816,0.696,8.0,-6.75,0.153,0.201,0.000643,0.13,0.81,100.004,176268.0,328333.0,11.0
0.788,0.497,11.0,-10.964,0.151,0.37,4.5e-06,0.0939,0.339,130.02,222928.0,380491.0,11.0
0.914,0.467,5.0,-6.382,0.0854,0.129,0.00101,0.105,0.538,139.954,211040.0,30925.0,4.0
0.797,0.54,6.0,-7.862,0.268,0.528,0.0,0.102,0.348,104.001,154173.0,503292.0,12.0
0.83,0.515,6.0,-5.942,0.424,0.129,0.0,0.1,0.692,95.209,222329.0,217446.0,9.0
0.696,0.6,6.0,-6.287,0.207,0.301,2.94e-06,0.0851,0.962,80.019,231008.0,98349.0,7.0
0.792,0.627,8.0,-7.691,0.172,0.0317,5.48e-05,0.297,0.547,151.01,217365.0,171148.0,9.0
0.933,0.448,8.0,-4.491,0.136,0.0253,0.0,0.104,0.737,103.981,167350.0,987717.0,14.0
0.893,0.49,5.0,-6.563,0.0589,0.197,0.000387,0.102,0.517,108.032,181074.0,273403.0,10.0
0.818,0.571,9.0,-6.216,0.336,0.569,0.00322,0.0946,0.478,143.079,204955.0,161102.0,9.0
0.763,0.669,9.0,-4.402,0.0651,0.156,0.0,0.0867,0.609,135.028,212000.0,437131.0,11.0
0.399,0.395,2.0,-10.782,0.0593,0.76,0.0,0.0815,0.704,98.174,199267.0,1445771.0,15.0
0.682,0.697,3.0,-4.276,0.0757,0.188,0.0,0.334,0.57,95.012,220280.0,2046544.0,16.0
0.63,0.393,1.0,-10.762,0.183,0.88,0.0,0.0894,0.166,145.051,207076.0,445570.0,11.0
0.558,0.797,8.0,-3.89,0.0739,0.193,0.0,0.399,0.368,139.992,233986.0,1546074.0,15.0
0.566,0.653,5.0,-6.349,0.0873,0.51,0.0,0.117,0.72,120.056,197053.0,15335.0,2.0
0.843,0.831,5.0,-6.489,0.0518,0.252,0.0,0.0915,0.916,99.059,186600.0,225418.0,10.0
0.515,0.542,3.0,-6.638,0.0922,0.289,0.0,0.0934,0.744,91.129,196480.0,231376.0,10.0
0.739,0.741,4.0,-7.386,0.174,0.276,0.0,0.19,0.616,94.964,174618.0,150043.0,8.0
0.63,0.754,2.0,-3.564,0.0284,0.0963,0.0,0.268,0.73,95.999,172253.0,164070.0,9.0
0.563,0.688,7.0,-4.474,0.0262,0.0763,0.0,0.0863,0.622,108.008,202347.0,294248.0,10.0
0.683,0.796,11.0,-4.179,0.0285,0.111,0.0,0.197,0.531,90.031,201893.0,144848.0,8.0
0.596,0.834,9.0,-4.308,0.0474,0.0563,0.0,0.0866,0.618,116.0,205200.0,185760.0,9.0
0.652,0.813,6.0,-2.842,0.0268,0.00544,0.0,0.101,0.851,102.987,182161.0,26154.0,3.0
0.621,0.791,9.0,-3.343,0.0265,0.0361,0.0,0.143,0.734,95.075,209110.0,183607.0,9.0
0.539,0.837,9.0,-3.458,0.0385,0.0094,0.0,0.262,0.551,151.913,220881.0,133811.0,8.0
0.757,0.705,2.0,-5.084,0.0252,0.0375,5.8e-06,0.114,0.855,104.972,207161.0,69445.0,6.0
0.648,0.827,9.0,-4.78,0.042,0.00533,0.338,0.217,0.598,176.005,230895.0,2785008.0,17.0
0.564,0.647,10.0,-6.759,0.0407,0.114,0.0,0.17,0.458,95.923,174395.0,3574684.0,18.0
0.677,0.83,8.0,-4.358,0.0452,0.00806,3.35e-05,0.0788,0.829,104.994,193776.0,100454.0,7.0
0.351,0.903,8.0,-2.341,0.0682,0.00216,7.44e-05,0.252,0.354,180.032,166333.0,1609748.0,15.0
0.491,0.771,9.0,-5.037,0.041,0.00149,0.000262,0.232,0.242,103.005,165832.0,4022929.0,18.0
0.405,0.897,2.0,-4.533,0.264,0.00637,1.79e-06,0.266,0.744,200.083,184609.0,805321.0,13.0
0.635,0.621,2.0,-5.936,0.0288,0.0466,0.0,0.128,0.844,105.047,154465.0,944906.0,14.0
0.323,0.796,0.0,-3.266,0.0337,0.178,0.0,0.14,0.355,103.85,237752.0,868886.0,13.0
0.461,0.795,1.0,-4.813,0.0462,4.55e-05,0.106,0.111,0.364,174.02,278742.0,1340044.0,15.0
0.418,0.502,5.0,-7.395,0.0301,0.19,6.27e-06,0.104,0.0533,106.81,203800.0,513954.0,12.0
0.726,0.9,9.0,-4.134,0.0401,0.133,0.0,0.145,0.973,160.139,142463.0,11553.0,1.0
0.706,0.772,0.0,-6.312,0.0652,0.0527,0.0,0.0636,0.964,119.976,195549.0,423695.0,11.0
0.468,0.42,2.0,-11.865,0.0356,0.582,0.708,0.114,0.234,97.517,182471.0,33020.0,4.0
0.775,0.684,6.0,-3.23,0.069,0.223,0.0,0.647,0.599,102.029,217278.0,311404.0,10.0
0.818,0.626,7.0,-6.512,0.0355,0.0792,0.0,0.122,0.958,95.545,172209.0,307806.0,10.0
0.897,0.567,0.0,-7.324,0.0553,0.391,0.0205,0.0609,0.73,115.021,143160.0,31362.0,4.0
0.63,0.539,9.0,-9.472,0.11,0.19,0.0,0.976,0.476,80.0,204121.0,334311.0,11.0
0.672,0.334,0.0,-9.034,0.0789,0.874,0.0,0.0899,0.432,80.086,236533.0,25407.0,3.0
0.739,0.482,10.0,-6.414,0.184,0.469,0.0,0.109,0.671,98.958,175480.0,46154.0,5.0
0.615,0.658,5.0,-7.299,0.0343,0.096,0.000911,0.205,0.293,150.093,227080.0,1795563.0,16.0
0.697,0.877,3.0,-4.465,0.0462,0.462,0.00943,0.083,0.802,101.99,173631.0,403474.0,11.0
0.359,0.48,5.0,-10.634,0.0349,0.779,0.00328,0.0784,0.283,171.75,305981.0,428762.0,11.0
0.584,0.594,9.0,-6.935,0.0487,0.142,0.00117,0.105,0.36,143.935,219400.0,290158.0,10.0
0.682,0.581,7.0,-10.339,0.0295,0.714,0.323,0.0802,0.539,108.98,217320.0,168073.0,9.0
0.578,0.675,2.0,-9.208,0.03,0.787,0.403,0.116,0.281,147.947,228707.0,143360.0,8.0
0.702,0.607,2.0,-6.509,0.0405,0.364,0.0271,0.123,0.436,116.969,181400.0,185125.0,9.0
0.587,0.722,7.0,-8.332,0.0574,0.133,0.00322,0.133,0.294,81.973,198840.0,49181.0,5.0
0.609,0.413,5.0,-11.407,0.0351,0.876,0.0239,0.0799,0.0697,130.969,238747.0,31697.0,4.0
0.543,0.707,2.0,-7.636,0.07,0.614,0.0414,0.118,0.515,143.915,216004.0,56420.0,6.0
0.188,0.411,0.0,-9.733,0.0484,0.174,0.153,0.0843,0.159,187.376,305747.0,3555955.0,18.0
0.519,0.625,10.0,-5.909,0.0482,0.349,0.0,0.121,0.21,120.103,203187.0,1241681.0,14.0
0.488,0.487,4.0,-6.371,0.0305,0.577,0.0,0.193,0.219,77.278,230267.0,1004977.0,14.0
0.43,0.587,9.0,-8.003,0.0348,0.654,8.83e-05,0.158,0.332,156.006,232520.0,300997.0,10.0
0.398,0.151,4.0,-14.402,0.0342,0.961,0.0443,0.0923,0.0749,107.068,241640.0,131502.0,8.0
0.604,0.331,3.0,-8.545,0.0309,0.705,0.0,0.141,0.372,120.132,202311.0,107295.0,7.0
0.52,0.57,4.0,-7.048,0.0288,0.173,0.0,0.0871,0.365,126.022,185017.0,328848.0,11.0
0.449,0.602,11.0,-6.689,0.0724,0.00756,0.0,0.179,0.432,175.974,238573.0,303602.0,10.0
0.667,0.92,9.0,-2.71,0.0773,0.00752,0.00232,0.126,0.146,114.977,358983.0,86655.0,7.0
0.515,0.663,7.0,-7.896,0.0328,0.179,0.668,0.494,0.0756,120.024,234244.0,252079.0,10.0
0.683,0.481,8.0,-9.174,0.075,0.191,0.736,0.0907,0.47,120.001,160000.0,36737.0,4.0
0.749,0.745,6.0,-7.367,0.0479,0.0041,0.395,0.0748,0.347,115.048,262957.0,112358.0,8.0
0.616,0.886,6.0,-5.436,0.0416,0.163,0.0517,0.129,0.0694,124.987,215039.0,13524.0,1.0
0.566,0.587,6.0,-5.96,0.0308,0.0155,2.05e-05,0.111,0.246,82.046,283538.0,48754.0,5.0
0.558,0.733,8.0,-6.65,0.0693,0.0334,0.00193,0.193,0.173,89.992,237140.0,89299.0,7.0
0.707,0.579,0.0,-6.198,0.0293,0.384,0.72,0.408,0.357,96.062,131250.0,152940.0,8.0
0.69,0.662,2.0,-4.537,0.043,0.38,1.11e-06,0.0998,0.488,143.096,177063.0,606647.0,12.0
0.56,0.583,9.0,-4.713,0.0291,0.614,0.0,0.263,0.823,150.115,151600.0,65468.0,6.0
0.566,0.488,9.0,-8.595,0.0301,0.265,0.0,0.11,0.36,145.924,218232.0,636357.0,13.0
0.628,0.689,11.0,-4.179,0.027,0.0307,0.0,0.109,0.37,105.959,213221.0,75203.0,6.0
0.525,0.465,1.0,-5.74,0.0352,0.562,0.0,0.161,0.564,75.668,226776.0,102691.0,7.0
0.661,0.721,2.0,-6.442,0.0639,0.379,0.0,0.0841,0.741,92.014,177640.0,414895.0,11.0
0.647,0.743,6.0,-4.398,0.324,0.0918,0.0,0.0962,0.472,177.828,188086.0,551711.0,12.0
0.635,0.59,7.0,-6.203,0.226,0.186,2.8e-06,0.145,0.451,165.937,183362.0,608563.0,12.0
0.665,0.55,10.0,-5.597,0.0352,0.216,0.0,0.277,0.967,77.865,126538.0,11016.0,1.0
0.652,0.832,9.0,-3.215,0.04,0.448,0.0,0.075,0.69,91.909,193043.0,33417.0,4.0
0.723,0.809,7.0,-3.081,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561.0,16211083.0,
0.695,0.672,1.0,-6.109,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,235827.0,1079681.0,14.0
0.657,0.703,1.0,-3.402,0.0753,0.222,0.0,0.256,0.338,122.381,214693.0,384841.0,11.0
0.502,0.873,0.0,-5.175,0.241,0.0712,0.0,0.0702,0.384,81.282,203973.0,68640.0,6.0
0.763,0.671,1.0,-4.029,0.1,0.401,1.16e-05,0.375,0.602,120.06,197495.0,243788.0,10.0
0.663,0.878,1.0,-3.195,0.0646,0.0368,3.39e-06,0.328,0.704,158.035,214240.0,635270.0,13.0
0.616,0.809,1.0,-4.775,0.033,0.0148,0.0,0.718,0.468,140.007,181961.0,190782.0,9.0
0.586,0.756,8.0,-4.408,0.038,0.0037,0.000395,0.134,0.277,122.011,235893.0,26922.0,3.0
0.687,0.843,9.0,-2.974,0.0312,0.208,0.000917,0.0751,0.344,126.012,190480.0,1079681.0,14.0
0.489,0.624,4.0,-1.916,0.0344,0.834,0.347,0.325,0.574,167.108,66133.0,22043.0,3.0
0.716,0.568,2.0,-8.904,0.212,0.278,1.98e-06,0.385,0.905,136.894,205800.0,24146.0,3.0
0.48,0.648,1.0,-5.595,0.0702,0.0562,1.63e-06,0.554,0.176,78.337,79485.0,16183.0,2.0
0.51,0.503,10.0,-8.756,0.242,0.0216,0.002,0.108,0.193,153.582,243773.0,271833.0,10.0
0.701,0.557,9.0,-9.889,0.312,0.162,0.0,0.153,0.371,142.028,109920.0,12587.0,1.0
0.619,0.742,1.0,-6.995,0.496,0.204,0.0,0.166,0.782,144.602,277240.0,336373.0,11.0
0.459,0.864,1.0,-2.163,0.263,0.171,2.95e-06,0.683,0.703,106.175,85840.0,15967.0,2.0
0.732,0.635,1.0,-7.891,0.41,0.493,7.02e-06,0.388,0.581,147.025,211683.0,12516.0,1.0
0.825,0.761,8.0,-5.389,0.104,0.0111,0.00359,0.334,0.161,149.97,163371.0,406445.0,11.0
0.853,0.701,8.0,-5.908,0.34,0.212,0.0,0.142,0.643,155.069,147907.0,198123.0,9.0
0.767,0.854,4.0,-4.57,0.0675,0.169,0.000529,0.175,0.519,109.943,230501.0,208440.0,9.0
0.81,0.735,8.0,-4.522,0.171,0.00454,0.0828,0.115,0.134,119.994,192000.0,177206.0,9.0
0.732,0.73,7.0,-6.61,0.21,0.423,0.0,0.11,0.426,90.069,179783.0,31531.0,4.0
0.577,0.692,11.0,-5.96,0.64,0.372,0.0596,0.0989,0.0658,144.702,122483.0,32748.0,4.0
0.674,0.881,9.0,-2.853,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480.0,2322929.0,16.0
0.779,0.705,0.0,-3.895,0.0344,0.369,7.91e-06,0.124,0.946,101.022,178374.0,860860.0,13.0
0.686,0.856,9.0,-2.717,0.0426,0.0896,0.0,0.0648,0.733,123.997,181728.0,57715.0,6.0
0.623,0.796,0.0,-2.981,0.199,0.659,0.0,0.115,0.607,197.524,169813.0,860488.0,13.0
0.706,0.931,0.0,-3.053,0.0456,0.354,3.72e-06,0.146,0.465,123.012,200893.0,30250.0,4.0
0.828,0.765,10.0,-6.553,0.0615,0.341,0.0,0.102,0.913,130.035,214500.0,204452.0,9.0
0.774,0.747,1.0,-3.908,0.082,0.0241,6.11e-06,0.342,0.833,119.964,168125.0,532284.0,12.0
0.699,0.784,0.0,-5.701,0.0538,0.118,0.0,0.0529,0.447,121.98,235453.0,46609.0,5.0
0.752,0.812,6.0,-4.41,0.183,0.287,2.45e-05,0.0897,0.58,108.05,153333.0,16453.0,2.0
0.892,0.601,8.0,-5.868,0.152,0.165,0.0,0.104,0.58,119.95,180752.0,348914.0,11.0
0.875,0.909,9.0,-3.558,0.076,0.14,0.00185,0.0616,0.524,119.999,305526.0,1697154.0,15.0
0.822,0.618,0.0,-5.882,0.27,0.0599,0.0,0.612,0.802,147.028,225510.0,701170.0,13.0
0.803,0.597,9.0,-4.144,0.127,0.369,0.0,0.0998,0.688,85.056,237920.0,883012.0,13.0
0.812,0.691,8.0,-5.837,0.352,0.614,1.04e-05,0.226,0.876,168.024,255607.0,893419.0,14.0
0.672,0.489,6.0,-6.586,0.137,0.54,0.0,0.0927,0.35,129.831,241520.0,86815.0,7.0
0.688,0.821,7.0,-4.638,0.129,0.226,0.0,0.376,0.694,152.065,488512.0,427421.0,11.0
0.58,0.716,11.0,-3.928,0.0852,0.293,0.0,0.129,0.509,111.897,183093.0,192402.0,9.0
0.494,0.632,5.0,-6.89,0.0342,0.682,0.0,0.0869,0.0797,147.873,274693.0,2448260.0,16.0
0.293,0.237,6.0,-8.17,0.0284,0.78,0.0,0.11,0.108,92.935,215613.0,596433.0,12.0
0.413,0.636,9.0,-5.651,0.0407,0.0186,0.0,0.106,0.203,176.048,211600.0,697301.0,13.0
0.408,0.256,2.0,-8.016,0.0306,0.833,9.59e-06,0.0998,0.186,73.854,185347.0,216152.0,9.0
0.73,0.58,2.0,-5.813,0.0431,0.403,0.0,0.15,0.652,90.99,183013.0,25981.0,3.0
0.446,0.52,7.0,-6.125,0.0301,0.0427,0.0,0.11,0.168,75.976,259293.0,344520.0,11.0
0.492,0.384,9.0,-7.66,0.0255,0.505,5.47e-05,0.112,0.115,98.071,254987.0,64905.0,6.0
0.526,0.477,6.0,-7.159,0.0258,0.449,0.0,0.0962,0.117,108.03,259720.0,65958.0,6.0
0.608,0.572,4.0,-6.099,0.031,0.174,0.0,0.237,0.226,98.989,248387.0,38086.0,4.0
0.424,0.583,9.0,-6.864,0.0285,0.00227,0.0,0.115,0.0711,144.977,486945.0,104239.0,7.0
0.797,0.791,10.0,-6.281,0.33,0.119,0.0,0.113,0.828,138.026,203560.0,439263.0,11.0
0.846,0.748,5.0,-3.512,0.078,0.188,0.0,0.093,0.597,90.006,160720.0,558524.0,12.0
0.893,0.463,1.0,-5.301,0.36,0.199,0.0,0.318,0.591,81.026,229601.0,485699.0,12.0
0.874,0.772,2.0,-4.431,0.232,0.1,0.0,0.369,0.9,132.938,234900.0,11034.0,1.0
0.644,0.671,11.0,-5.156,0.315,0.0225,0.0,0.0855,0.563,132.001,250723.0,415483.0,11.0
0.897,0.371,1.0,-5.019,0.368,0.0904,0.0,0.325,0.441,81.008,156005.0,337737.0,11.0
0.817,0.625,2.0,-6.103,0.217,0.0251,1.18e-06,0.223,0.379,101.028,237624.0,192180.0,9.0
0.975,0.482,9.0,-7.94,0.246,0.00716,0.0,0.0596,0.737,125.953,146598.0,97592.0,7.0
0.602,0.707,9.0,-4.097,0.302,0.393,0.0,0.165,0.554,75.087,200187.0,10625492.0,
0.807,0.887,1.0,-4.311,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184.0,1569495.0,15.0
0.564,0.745,0.0,-7.733,0.31,0.265,0.0,0.147,0.351,170.661,239627.0,1313373.0,15.0
0.395,0.288,11.0,-10.465,0.0345,0.656,0.0,0.116,0.189,130.571,238640.0,22327.0,3.0
0.409,0.886,7.0,-4.035,0.084,0.000567,0.00474,0.117,0.498,167.917,186754.0,85998.0,7.0
0.694,0.702,9.0,-5.477,0.0946,0.123,0.0,0.0758,0.308,79.959,212067.0,567539.0,12.0
0.519,0.461,5.0,-9.525,0.035,0.688,0.0,0.29,0.358,79.035,211067.0,32080.0,4.0
0.634,0.269,10.0,-10.465,0.078,0.738,0.0,0.123,0.216,132.685,229773.0,33920.0,4.0
0.544,0.88,1.0,-4.917,0.245,0.0634,0.0159,0.453,0.491,126.06,193297.0,1569495.0,15.0
0.37,0.497,6.0,-7.579,0.0501,0.634,0.0,0.154,0.101,125.032,194827.0,73579.0,6.0
0.326,0.369,0.0,-8.003,0.0272,0.168,0.0477,0.111,0.0776,110.046,227047.0,460825.0,12.0
0.663,0.811,0.0,-6.614,0.0301,0.0103,5.35e-06,0.21,0.937,119.03,215453.0,60606.0,6.0
0.688,0.721,4.0,-7.931,0.0326,0.126,0.000247,0.583,0.493,104.973,225768.0,269253.0,10.0
0.551,0.837,1.0,-8.54,0.0406,0.0171,0.105,0.113,0.765,165.028,205600.0,10576.0,1.0
0.597,0.672,5.0,-8.012,0.0315,0.0398,1.3e-05,0.168,0.552,119.995,182279.0,180729.0,9.0
0.696,0.575,8.0,-7.371,0.0339,0.00326,1.11e-05,0.816,0.836,123.989,212627.0,12336.0,1.0
0.573,0.833,6.0,-8.18,0.0469,0.0131,0.000126,0.791,0.451,167.977,203253.0,366327.0,11.0
0.925,0.322,11.0,-9.8,0.112,0.103,0.0,0.137,0.712,129.957,170233.0,1175628.0,14.0
0.67,0.424,9.0,-14.297,0.292,0.333,0.0,0.112,0.743,77.685,148715.0,622536.0,12.0
0.906,0.382,10.0,-12.89,0.269,0.18,0.0,0.113,0.391,104.025,129264.0,2210521.0,16.0
0.869,0.59,11.0,-8.214,0.257,0.07,0.0,0.236,0.479,107.934,151147.0,1051421.0,14.0
0.752,0.561,3.0,-8.754,0.885,0.0582,0.0,0.22,0.558,206.135,135146.0,188325.0,9.0
0.845,0.76,1.0,-6.008,0.362,0.209,0.0,0.105,0.516,101.91,145547.0,183453.0,9.0
0.816,0.419,8.0,-9.291,0.49,0.157,0.0,0.0886,0.189,96.072,141037.0,690290.0,13.0
0.863,0.588,1.0,-8.186,0.462,0.126,0.0,0.394,0.54,123.924,117800.0,953280.0,14.0
0.945,0.535,9.0,-6.181,0.401,0.192,0.0,0.323,0.65,107.01,152400.0,220295.0,9.0
0.911,0.722,10.0,-4.833,0.279,0.0364,0.0,0.111,0.689,104.11,297546.0,1054842.0,14.0
0.495,0.894,2.0,-4.814,0.0441,0.00453,0.000596,0.103,0.213,126.03,239894.0,6029802.0,19.0
0.414,0.857,0.0,-4.078,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960.0,3264445.0,17.0
0.692,0.883,7.0,-4.698,0.0582,0.0512,0.0,0.228,0.614,122.984,184390.0,80126.0,7.0
0.389,0.706,1.0,-6.849,0.0593,0.0026,0.000182,0.686,0.238,179.911,245187.0,511062.0,12.0
0.633,0.947,2.0,-2.332,0.0354,0.00458,3.96e-05,0.341,0.683,124.973,207280.0,406537.0,11.0
0.649,0.718,1.0,-4.861,0.0423,0.00273,8.94e-05,0.115,0.801,109.003,184107.0,365398.0,11.0
0.509,0.809,9.0,-5.003,0.0511,0.00157,0.0,0.148,0.293,126.103,222219.0,252731.0,10.0
0.668,0.886,10.0,-4.751,0.0461,0.000499,5.78e-05,0.141,0.397,128.077,203759.0,130979.0,8.0
0.876,0.519,11.0,-6.531,0.143,0.202,0.0,0.108,0.158,94.981,175230.0,2513305.0,17.0
0.645,0.842,5.0,-3.023,0.0983,0.00816,0.0,0.396,0.237,150.039,121600.0,28920.0,4.0
0.884,0.698,0.0,-9.101,0.364,0.0405,0.0,0.195,0.575,140.068,191938.0,1101311.0,14.0
0.942,0.382,10.0,-8.099,0.564,0.00192,0.0,0.092,0.379,100.017,177864.0,298386.0,10.0
0.859,0.461,1.0,-8.033,0.404,0.074,0.0,0.111,0.337,83.992,127232.0,23985.0,3.0
0.709,0.675,2.0,-5.915,0.284,0.0594,0.0,0.115,0.397,137.983,139130.0,50336.0,5.0
0.698,0.66,0.0,-7.883,0.052,0.0226,0.0,0.0622,0.451,159.949,248521.0,369948.0,11.0
0.559,0.532,5.0,-7.679,0.353,0.174,0.0,0.136,0.529,85.843,186060.0,158665.0,9.0
0.731,0.657,0.0,-8.56,0.0434,0.0591,0.0,0.0874,0.49,159.97,184490.0,455734.0,12.0
0.742,0.595,9.0,-7.51,0.107,0.15,0.0,0.111,0.431,101.013,227000.0,1313746.0,15.0
0.681,0.521,0.0,-5.849,0.141,0.12,8.41e-05,0.108,0.181,94.997,229747.0,487482.0,12.0
