Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes
0.602,0.879,9,-5.283,0.0994,0.22,0.000236,0.107,0.733,174.11,270013,24279
0.728,0.832,7,-6.827,0.267,0.327,0,0.504,0.825,95.051,172893,282222
0.856,0.84,6,-7.736,0.334,0.0973,0,0.0773,0.792,95.416,298053,215093
0.376,0.718,7,-6.7,0.246,0.0996,0.00332,0.633,0.615,91.115,258587,69662
0.511,0.613,1,-6.371,0.321,0.0987,0,0.144,0.95,92.184,234147,8532
0.358,0.889,1,-8.045,0.335,0.266,1.46E-05,0.172,0.666,85.61,130480,178459
0.571,0.717,6,-8.333,0.336,0.359,3.12E-06,0.797,0.881,87.54,131867,38499
0.646,0.752,0,-5.652,0.268,0.664,0,0.17,0.761,99.948,258613,11428
0.537,0.753,8,-9.441,0.35,0.328,1.52E-05,0.368,0.693,90.292,115827,53352
0.578,0.631,9,-6.518,0.309,0.0243,0,0.0665,0.716,96.332,118853,147287
0.419,0.871,11,-6.432,0.468,0.715,0,0.211,0.577,201.451,150520,86055
0.465,0.841,11,-5.767,0.0633,0.00486,0,0.109,0.689,168.743,157533,743868
0.526,0.762,0,-12.437,0.0342,0.000972,0.000116,0.338,0.505,136.203,214400,588104
0.43,0.971,9,-3.845,0.0524,0.0271,2.16E-05,0.185,0.764,151.219,212000,563742
0.725,0.524,11,-11.121,0.116,0.0748,0.764,0.0819,0.961,185.134,203267,1128
0.541,0.83,9,-6.246,0.0316,0.109,0.701,0.167,0.711,142.592,177987,228863
0.611,0.813,9,-7.689,0.0279,0.339,0.898,0.224,0.821,140.112,209573,399640
0.633,0.62,0,-11.271,0.0648,0.34,0.605,0.0977,0.421,81.117,354933,186872
0.718,0.557,9,-10.679,0.0328,0.185,0.707,0.055,0.586,94.095,249880,413725
0.748,0.569,9,-12.975,0.0752,0.459,1.21E-06,0.364,0.967,91.833,220093,223582
0.484,0.776,9,-6.48,0.0312,0.00371,0.109,0.131,0.495,171.935,448467,377508
0.868,0.347,5,-9.529,0.0536,0.308,2.00E-05,0.11,0.659,110.059,207680,97094
0.792,0.647,4,-8.314,0.045,0.255,0.000223,0.132,0.694,102.477,209547,568518
0.816,0.375,7,-8.053,0.0996,0.607,8.66E-06,0.0933,0.615,114.303,191907,19794
0.765,0.535,0,-7.229,0.0265,0.22,2.55E-05,0.104,0.548,105.019,183720,208
0.427,0.813,0,-9.02,0.0737,0.0713,0.109,0.873,0.344,106.859,134267,58292
0.899,0.399,11,-6.553,0.038,0.61,1.52E-05,0.0923,0.544,98.067,179347,143142
0.619,0.0568,3,-19.197,0.0433,0.896,0.0967,0.114,0.357,176.279,122707,48
0.816,0.338,11,-11.989,0.0471,0.832,0.00104,0.119,0.756,97.027,130013,4464
0.758,0.654,5,-10.98,0.04,0.662,0.0197,0.199,0.962,97.657,281749,31802
0.696,0.229,7,-7.911,0.0331,0.828,1.34E-05,0.152,0.603,113.273,210467,17074
0.843,0.806,4,-5.946,0.269,0.143,0,0.0771,0.613,94.948,270507,2594501
0.727,0.974,4,-2.261,0.0664,0.103,0.000532,0.174,0.965,79.526,235213,4762306
0.725,0.64,5,-7.905,0.332,0.0281,0,0.099,0.915,166.028,240027,435256
0.751,0.708,0,-5.653,0.0545,0.0482,1.85E-05,0.107,0.509,108.97,369573,731057
0.918,0.734,11,-2.832,0.269,0.0296,8.01E-06,0.191,0.608,97.044,230693,82198
0.871,0.597,5,-4.932,0.0464,0.126,0.000113,0.0638,0.635,125.999,234000,478016
0.792,0.701,6,-7.198,0.283,0.105,0,0.761,0.251,103.89,324373,138449
0.746,0.978,9,-5.324,0.0978,0.0555,4.11E-05,0.026,0.653,153.809,304227,188283
0.749,0.856,2,-5.833,0.235,0.107,0,0.745,0.402,103.773,222653,94555
0.857,0.764,1,-6.304,0.246,0.0398,0,0.425,0.578,93.071,261267,105443
0.798,0.744,7,-5.328,0.136,0.33,0.000106,0.292,0.794,82.356,260000,2610676
0.747,0.52,10,-10.523,0.0357,0.0977,0.0537,0.142,0.601,92.869,232773,1302866
0.934,0.735,1,-6.668,0.251,0.031,8.60E-06,0.107,0.768,101.368,273107,450856
0.575,0.927,4,-5.511,0.395,0.0383,0,0.0623,0.473,105.567,313547,991
0.683,0.59,1,-5.423,0.458,0.326,0,0.148,0.653,100.892,224107,65715
0.776,0.925,11,-2.134,0.0792,0.0543,0.000427,0.189,0.715,95.951,206053,1129875
0.903,0.61,10,-6.176,0.339,0.155,0,0.389,0.627,91.46,232533,26507
0.947,0.853,1,-4.489,0.164,0.000931,0,0.0502,0.887,99.887,259088,266124
0.81,0.745,10,-5.431,0.097,0.00712,2.10E-05,0.321,0.388,87.019,281653,62675
0.62,0.936,7,-4.593,0.0308,0.0261,0,0.0679,0.763,97.527,175747,75234
0.446,0.239,0,-13.945,0.0316,0.551,4.10E-06,0.0697,0.298,189.507,336453,2278
0.58,0.498,1,-6.901,0.0277,0.198,0,0.132,0.111,116.271,206360,221945
0.78,0.565,3,-7.32,0.0306,0.736,0.00269,0.063,0.365,101.967,322133,2232875
0.566,0.748,8,-6.549,0.0301,0.0643,5.16E-06,0.0925,0.614,96.586,258133,136704
0.74,0.923,1,-5.082,0.0369,0.105,0.000163,0.0825,0.93,128.871,305867,518375
0.534,0.442,3,-9.442,0.0308,0.788,0.000351,0.0986,0.343,136.369,288973,392387
0.452,0.306,2,-9.632,0.0274,0.235,1.91E-05,0.0989,0.182,144.125,210733,129871
0.714,0.935,5,-5.195,0.0849,0.0529,0.0934,0.0515,0.725,121.232,263107,191313
0.677,0.509,5,-7.472,0.0252,0.114,0.0134,0.0659,0.525,93.042,275987,136344
0.418,0.106,8,-22.507,0.0448,0.994,0.0292,0.179,0.8,46.718,85267,12507
0.351,0.0767,2,-21.396,0.0335,0.99,0.341,0.0783,0.146,73.848,63973,5492
0.144,0.132,10,-19.115,0.0333,0.946,0.779,0.115,0.0627,102.283,207427,101989
0.471,0.411,2,-15.755,0.041,0.733,0.853,0.28,0.282,79.986,254347,4134
0.142,0.113,2,-25.362,0.0415,0.859,0.838,0.107,0.0697,98.575,255693,580946
0.164,0.0719,2,-18.535,0.0355,0.969,0.317,0.0788,0.0784,74.352,293533,168124
0.156,0.162,2,-17.101,0.036,0.897,0.691,0.111,0.077,73.407,309093,2713
0.177,0.0188,2,-29.484,0.0367,0.957,0.446,0.635,0.0819,146.472,130293,1759
0.577,0.379,7,-13.82,0.0368,0.753,0.955,0.126,0.284,103.112,179573,30593
0.207,0.127,1,-21.067,0.0385,0.754,0.943,0.128,0.0386,80.583,167760,10827
0.542,0.714,2,-8.045,0.028,0.00487,0.298,0.334,0.76,124.26,212893,984734
0.643,0.539,0,-10.142,0.0386,0.123,0.000155,0.0542,0.758,94.092,228853,284206
0.738,0.8,11,-3.366,0.0283,0.043,0.0543,0.595,0.532,122.858,200800,129117
0.582,0.915,4,-6.217,0.0418,0.149,0.0138,0.207,0.485,101.061,290787,17366
0.752,0.915,8,-5.594,0.0515,0.589,0.0196,0.149,0.439,124.337,292200,1459
0.523,0.339,2,-9.913,0.0275,0.707,0.0111,0.709,0.117,115.7,247000,860
0.551,0.895,4,-4.267,0.0391,0.00268,0.0402,0.299,0.359,127.221,317613,506680
0.611,0.803,2,-6.022,0.0278,0.0823,0.855,0.0942,0.715,126.506,346053,197094
0.597,0.914,11,-4.892,0.0375,0.577,0.000886,0.127,0.641,100.926,197960,148013
0.361,0.519,11,-10.02,0.0597,0.415,0.057,0.845,0.266,170.604,522000,3199
0.756,0.916,1,-2.692,0.207,0.0351,0,0.241,0.458,149.961,169693,7892
0.665,0.91,6,-4.682,0.223,0.0394,0,0.227,0.887,84.099,293973,3229
0.879,0.564,10,-7.682,0.247,0.0474,9.43E-06,0.0519,0.523,93.908,282373,194659
0.678,0.794,10,-6.186,0.14,0.274,1.68E-06,0.124,0.54,87.374,290573,124840
0.634,0.845,11,-5.058,0.352,0.00602,5.29E-06,0.0598,0.929,94,237027,709580
0.69,0.729,11,-5.819,0.221,1.70E-05,0.0431,0.152,0.357,91.376,202107,139601
0.614,0.543,5,-7.178,0.374,0.00776,3.28E-05,0.383,0.485,178.422,234093,2763
0.708,0.832,1,-4.964,0.318,0.02,2.80E-06,0.189,0.618,92.428,252600,28457
0.835,0.718,1,-6.405,0.232,0.0424,0,0.258,0.507,94.387,244253,5470
0.837,0.885,6,-3.914,0.182,0.103,0,0.0666,0.694,95.313,253720,530827
0.655,0.797,2,-4.787,0.153,0.198,0,0.067,0.839,177.928,229360,50788652
0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,237467,973
0.788,0.782,9,-5.517,0.0513,0.238,0.00042,0.0773,0.525,123.042,230130,58669
0.733,0.897,0,-3.652,0.0389,0.0391,0,0.117,0.649,96.006,173800,10003280
0.649,0.798,2,-4.346,0.178,0.226,0,0.0711,0.857,177.899,230413,388291
0.31,0.663,3,-6.075,0.101,0.443,0,0.609,0.407,172.768,239400,1163847
0.76,0.772,11,-4.529,0.059,0.42,4.89E-06,0.111,0.604,143.942,219760,1153714
0.768,0.529,1,-6.758,0.0405,0.79,0,0.2,0.517,119.953,221947,1072743
0.724,0.869,0,-3.922,0.046,0.0248,0,0.251,0.84,100.999,195813,327609
0.783,0.738,11,-4.078,0.0741,0.127,0,0.127,0.925,90.976,164533,1950711
0.689,0.694,6,-5.83,0.027,0.257,0,0.148,0.482,99.039,213307,6543984
0.735,0.873,10,-3.493,0.0402,0.025,3.27E-06,0.265,0.586,108.021,224960,1026
0.775,0.816,0,-5.534,0.0281,0.164,0,0.126,0.753,98.219,214333,2008434
0.575,0.786,9,-4.353,0.0296,0.252,0,0.159,0.518,96.102,230093,925273
0.63,0.625,6,-5.088,0.0252,0.231,0,0.0765,0.683,167.998,234960,1400337
0.661,0.973,0,-2.994,0.037,0.11,1.74E-05,0.617,0.75,108.037,232827,447551
0.8,0.875,11,-4.952,0.0338,0.0615,2.79E-06,0.13,0.882,100.033,233533,607519
0.568,0.782,6,-5.968,0.0396,0.0799,0,0.0985,0.481,141.942,267227,665672
0.437,0.589,4,-4.834,0.0331,0.231,0,0.0768,0.165,133.631,239587,755874
0.696,0.874,10,-3.318,0.0772,0.117,0,0.331,0.747,104.196,204800,171037
0.789,0.518,2,-5.417,0.0406,0.398,0,0.0891,0.78,94.001,266213,4887678
0.607,0.715,8,-4.135,0.0397,0.378,0,0.0433,0.683,92.026,199267,989603
0.678,0.821,0,-6.017,0.0672,0.228,4.79E-05,0.147,0.96,170.164,221347,1950221
0.695,0.432,11,-8.195,0.0479,0.312,0,0.296,0.765,81.109,216107,9345
0.738,0.483,0,-9.097,0.0526,0.467,0,0.086,0.774,90.941,181307,504971
0.647,0.469,2,-7.63,0.0617,0.263,4.40E-06,0.213,0.673,83.037,270893,1085966
0.654,0.545,3,-7.322,0.0433,0.218,5.08E-05,0.147,0.834,85.795,176560,141535
0.749,0.7,0,-4.717,0.0314,0.223,0.000218,0.0716,0.836,92.991,216987,1943053
0.657,0.376,7,-8.117,0.0323,0.301,6.80E-06,0.0563,0.792,86.372,194560,4011
0.581,0.52,4,-5.347,0.0298,0.383,0,0.322,0.643,79.565,251627,798584
0.753,0.657,7,-3.061,0.0449,0.171,0,0.112,0.437,107.01,184732,1035021
0.509,0.781,8,-3.48,0.072,0.0398,0,0.0749,0.176,128,271427,2374522
0.69,0.622,5,-5.025,0.0622,0.253,0,0.116,0.544,102.04,210091,1360501
0.503,0.741,4,-5.128,0.047,0.579,1.49E-06,0.0712,0.458,88.335,207030,780044
0.687,0.61,8,-4.713,0.0499,0.351,0,0.175,0.649,128.15,206000,53850
0.628,0.833,11,-4.126,0.0282,0.0079,1.48E-05,0.074,0.56,128.003,218293,1951726
0.693,0.564,1,-3.857,0.0378,0.399,0,0.0409,0.574,185.913,210901,1053756
0.596,0.738,8,-3.109,0.0411,0.109,0,0.0947,0.461,127.961,217347,1785834
0.58,0.846,9,-2.876,0.0573,0.00537,6.62E-06,0.145,0.366,129.998,240000,1818105
0.588,0.78,11,-6.102,0.0432,0.0333,0.193,0.0728,0.201,127.085,221220,99470
0.319,0.21,1,-15.231,0.0341,0.92,8.06E-05,0.138,0.209,78.696,192160,108929
0.684,0.437,9,-10.522,0.0491,0.742,1.58E-05,0.224,0.964,107.607,68760,4872
0.553,0.337,10,-10.334,0.03,0.818,0,0.113,0.662,101.918,84987,2313
0.425,0.373,4,-7.543,0.0801,0.686,0,0.077,0.663,78.231,155307,131134
0.308,0.381,5,-11.143,0.0302,0.763,0,0.0649,0.597,185.319,121987,820
0.266,0.217,5,-11.745,0.0326,0.635,7.76E-06,0.268,0.196,112.046,141147,8193
0.349,0.182,5,-13.507,0.031,0.92,0.0152,0.143,0.178,136.094,191973,72960
0.499,0.456,0,-11.528,0.4,0.753,0,0.861,0.94,205.882,103747,2850
0.274,0.164,4,-15.755,0.0301,0.91,3.52E-06,0.0961,0.236,81.332,139467,2000
0.226,0.136,5,-19.203,0.0327,0.862,8.07E-06,0.302,0.263,79.37,173267,47782
0.612,0.963,5,-3.912,0.0531,0.00897,0.00378,0.294,0.179,138.009,183519,4918388
0.551,0.833,8,-5.217,0.03,0.0391,2.77E-06,0.0632,0.145,129.885,204360,737994
0.743,0.781,4,-5.29,0.0329,0.222,0.000132,0.255,0.713,120.032,151820,6174
0.592,0.911,9,-7.975,0.0659,0.00608,0.0123,0.223,0.211,103.517,215773,1539357
0.671,0.855,7,-4.254,0.0375,0.00437,0,0.131,0.329,117.98,187029,25243
0.731,0.904,10,-4.774,0.0349,0.00861,0.000164,0.0916,0.328,121.03,130413,5851
0.579,0.764,0,-5.55,0.0512,0.0995,0.00174,0.273,0.289,126.162,148095,43730
0.651,0.783,0,-6.162,0.0501,0.045,0,0.0628,0.311,119.995,136000,11258
0.321,0.939,6,-4.86,0.0616,0.00342,0.81,0.0905,0.179,131.933,194261,44456
0.589,0.912,9,-3.878,0.0766,0.0366,0,0.0752,0.426,123.946,169108,93641
0.596,0.815,6,-5.668,0.0755,0.0111,0,0.174,0.459,165.015,206567,1460371
0.871,0.743,2,-5.442,0.277,0.00212,0,0.141,0.576,130.977,278827,558493
0.91,0.726,11,-4.939,0.323,0.0527,0,0.0675,0.823,126.045,178800,38660
0.825,0.636,4,-6.417,0.221,0.0574,0,0.249,0.147,150.009,257827,170177
0.697,0.827,7,-4.623,0.0683,0.0313,0,0.292,0.769,164.116,275922,3192354
0.971,0.662,2,-6.261,0.0708,0.0497,0,0.0956,0.476,120.073,180000,69423
0.75,0.589,5,-6.934,0.0348,0.0315,1.95E-06,0.0959,0.0812,130.029,256027,391095
0.785,0.572,11,-9.383,0.0859,0.00811,0,0.111,0.477,140.032,260560,433752
0.732,0.956,2,-2.775,0.0708,0.017,6.99E-06,0.357,0.375,145.103,170807,75174
0.933,0.698,0,-5.109,0.345,0.0745,0,0.248,0.653,141.052,254187,206563
0.639,0.703,4,-6.33,0.0794,0.0889,1.78E-06,0.0865,0.138,169.888,207301,1936701
0.575,0.679,2,-3.845,0.0278,0.0664,0,0.0956,0.601,107.878,187520,1530474
0.634,0.649,11,-6.056,0.0255,0.138,0,0.288,0.491,111.03,205413,802623
0.8,0.685,6,-5.841,0.0778,0.0701,6.22E-06,0.278,0.899,96.986,192760,586417
0.77,0.585,0,-8.06,0.0285,0.3,0,0.116,0.912,116.994,193373,20959
0.762,0.745,5,-7.426,0.0442,0.202,3.05E-05,0.042,0.804,143.965,239227,416355
0.61,0.948,9,-2.013,0.0912,0.0435,7.78E-05,0.931,0.572,138.539,225680,640707
0.64,0.6,4,-7.997,0.0359,0.0635,8.48E-05,0.0925,0.365,87.008,240120,250488
0.564,0.749,11,-6.203,0.0406,0.0879,0,0.853,0.552,142.902,220960,20438
0.883,0.674,10,-4.036,0.0316,0.0184,1.14E-05,0.0971,0.943,107.94,198559,26846
0.527,0.942,1,-5.64,0.0366,0.0115,0,0.188,0.495,148.723,241307,1221890
0.357,0.668,0,-8.444,0.0479,0.362,1.37E-06,0.727,0.407,139.986,267600,64
0.62,0.446,1,-14.451,0.0347,0.589,0.0299,0.0727,0.868,88.591,155880,303800
0.398,0.952,4,-6.042,0.061,0.000373,7.75E-05,0.1,0.584,122.093,278680,384077
0.27,0.944,4,-4.199,0.0975,0.00501,2.05E-05,0.116,0.606,146.347,269920,168695
0.741,0.29,5,-13.251,0.0302,0.294,0.118,0.0924,0.443,93.699,195080,669935
0.574,0.96,9,-4.906,0.032,0.0457,0,0.121,0.978,117.486,254733,196463
0.641,0.894,8,-7.41,0.0273,0.0857,0.009,0.157,0.972,109.823,199453,53276
0.587,0.536,7,-11.248,0.0304,0.179,2.75E-05,0.305,0.59,117.498,301547,109719
0.52,0.329,0,-14.224,0.0266,0.576,0.0418,0.12,0.118,86.857,266613,104022
0.735,0.478,2,-12.472,0.0293,0.189,2.48E-06,0.355,0.947,107.682,262960,4102375
0.62,0.573,0,-11.893,0.0423,0.271,0,0.0607,0.897,81.548,231333,2127540
0.899,0.459,6,-15.557,0.0366,0.322,0.00406,0.165,0.962,115.09,302693,405362
0.658,0.714,11,-9.247,0.0519,0.0294,5.70E-05,0.651,0.806,117.283,265600,9738
0.756,0.837,2,-6.943,0.051,0.297,0,0.0567,0.588,132.146,243093,81404
0.591,0.651,0,-12.882,0.0424,0.42,1.94E-06,0.129,0.824,132.538,302200,56290
0.493,0.665,9,-13.817,0.0424,0.117,0,0.159,0.877,152.644,270800,64782
0.804,0.497,3,-10.547,0.0309,0.138,6.08E-06,0.0732,0.841,105.76,286560,4102375
0.735,0.501,2,-12.806,0.0348,0.286,0.000101,0.0855,0.817,107.938,398467,424760
0.895,0.753,9,-9.222,0.0825,0.201,0.0047,0.153,0.589,117.932,236200,15985
0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,237467,5730
0.384,0.327,10,-10.631,0.0357,0.823,0,0.164,0.175,147.667,248640,158060
0.416,0.369,9,-11.675,0.031,0.747,1.43E-05,0.123,0.17,66.302,234773,374589
0.537,0.454,0,-10.632,0.0315,0.566,0,0.583,0.378,125.619,250200,2060
0.402,0.113,9,-19.971,0.044,0.928,0,0.233,0.125,74,216907,249454
0.343,0.467,0,-12.589,0.0372,0.545,4.83E-06,0.304,0.513,151.69,213893,91947
0.369,0.455,0,-12.672,0.0401,0.629,0,0.0456,0.546,109.902,256200,604898
0.457,0.284,7,-14.212,0.0364,0.807,0,0.261,0.233,174.884,219960,22276
0.442,0.439,9,-9.877,0.0341,0.317,0,0.11,0.447,144.699,272000,17185
0.36,0.277,9,-14.298,0.0372,0.747,0,0.0923,0.298,185.301,295667,2077
0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,237467,5730
0.849,0.605,0,-5.705,0.0544,0.321,0,0.193,0.968,109.913,158440,76374
0.817,0.305,9,-10.975,0.07,0.523,0,0.0325,0.809,108.358,186720,22242
0.698,0.54,4,-8.986,0.0331,0.315,2.25E-06,0.288,0.969,108.101,203587,777429
0.808,0.529,5,-10.719,0.0426,0.321,0.00124,0.252,0.967,113.583,203733,66249
0.829,0.332,0,-12.314,0.0556,0.358,2.69E-05,0.15,0.88,109.608,206293,11225
0.618,0.844,2,-4.377,0.108,0.194,0,0.341,0.968,187.642,178973,58
0.86,0.444,0,-9.294,0.151,0.454,0,0.0347,0.957,108.878,193107,120826
0.595,0.646,10,-9.308,0.0887,0.284,0,0.0433,0.944,209.695,166227,25667
0.745,0.639,8,-6.809,0.0248,0.0784,7.99E-06,0.261,0.797,100.412,188160,4901
0.508,0.834,2,-6.205,0.0386,0.0183,0,0.0732,0.774,139.131,216053,1084684
0.382,0.589,9,-7.315,0.0267,0.0465,0,0.122,0.335,140.059,243360,1933544
0.526,0.365,1,-12.605,0.028,0.0775,1.35E-05,0.0618,0.253,131.253,394133,2219770
0.561,0.811,4,-6.157,0.0265,0.00515,3.60E-05,0.287,0.635,126.593,233270,336672
0.57,0.478,7,-10.185,0.0322,0.536,1.33E-05,0.0931,0.358,145.517,291667,33571
0.546,0.931,0,-6.344,0.0341,0.000299,2.92E-05,0.11,0.643,125.495,204893,117522
0.587,0.456,9,-7.011,0.0262,0.516,0,0.104,0.144,134.11,355640,2716090
0.587,0.237,0,-18.466,0.0272,0.0766,0,0.139,0.366,84.764,211933,12554
0.503,0.582,0,-4.324,0.0253,0.472,0,0.103,0.326,77.321,243057,23770
0.515,0.805,5,-4.491,0.0345,0.00993,1.57E-05,0.419,0.743,101.161,194618,94593
0.451,0.24,1,-14.014,0.0351,0.912,2.45E-06,0.175,0.701,134.009,117147,153805
0.478,0.201,7,-16.768,0.0332,0.919,0,0.0854,0.857,136.471,135760,4354
0.469,0.196,0,-16.093,0.0571,0.882,0,0.0513,0.537,130.036,143733,184312
0.29,0.259,8,-13.967,0.0306,0.9,0,0.308,0.606,97.173,142560,12465
0.366,0.391,3,-12.322,0.0425,0.854,0,0.352,0.461,119.182,164547,429643
0.247,0.109,11,-20.047,0.0339,0.939,0.0575,0.135,0.276,99.735,149920,5909
0.612,0.144,6,-12.204,0.0352,0.88,0,0.203,0.343,128.629,181627,55863
0.503,0.182,0,-16.651,0.0323,0.776,0,0.178,0.652,63.684,133933,33988
0.499,0.545,11,-10.476,0.0366,0.822,0,0.187,0.634,110.54,160947,13395
0.471,0.146,10,-13.6,0.0309,0.782,0,0.0888,0.595,78.554,190400,8914
0.808,0.97,10,-6.098,0.0506,0.0569,6.13E-05,0.154,0.868,114.328,242293,2735269
0.796,0.777,6,-4.81,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893,591814
0.872,0.872,1,-6.328,0.139,0.0476,0.00112,0.0543,0.809,116.948,223080,4130401
0.623,0.607,10,-5.113,0.0353,0.147,3.29E-06,0.227,0.614,89.654,243160,718071
0.849,0.941,8,-6.448,0.223,0.0269,0.00717,0.0596,0.765,134.479,194160,35160
0.661,0.649,9,-7.668,0.0342,0.245,1.22E-05,0.11,0.388,100.893,311187,464373
0.589,0.687,2,-6.222,0.097,0.0778,0.000289,0.419,0.649,180.215,276067,370956
0.806,0.782,6,-4.565,0.0602,0.0653,0.00265,0.209,0.874,132.749,198320,591814
0.623,0.588,7,-7.457,0.0304,0.0588,0.000346,0.437,0.317,93.922,278387,148408
0.786,0.979,10,-4.489,0.044,0.0916,2.07E-05,0.349,0.811,114.302,220867,2735269
0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,237467,5730
0.425,0.954,1,-3.756,0.0476,0.00414,0,0.0555,0.933,178.043,243160,2059168
0.663,0.92,11,-4.07,0.226,0.00431,1.69E-05,0.101,0.533,99.935,259196,4262556
0.788,0.771,0,-4.048,0.0562,0.0452,0,0.103,0.785,91.945,169560,843768
0.537,0.462,6,-7.501,0.0289,0.574,9.75E-05,0.108,0.356,136.634,307867,319672
0.725,0.903,0,-2.955,0.0658,0.0344,0,0.183,0.946,142.006,211680,2579122
0.4,0.82,0,-5.235,0.103,0.502,0,0.712,0.398,83.415,247867,107699
0.648,0.521,1,-10.436,0.323,0.43,0,0.0841,0.217,76.973,145783,124119
0.59,0.597,9,-6.158,0.0275,0.406,2.28E-05,0.169,0.466,121.051,279000,209107
0.781,0.59,7,-6.475,0.305,0.589,0,0.107,0.53,83.978,211475,116505
0.73,0.777,3,-5.194,0.0496,0.105,0.000478,0.0691,0.575,130,284867,8740440
0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,237467,5730
0.758,0.686,11,-6.346,0.0792,0.0848,0.00127,0.142,0.444,130.007,230907,8740440
0.757,0.678,8,-5.529,0.233,0.0472,9.14E-06,0.0654,0.82,120.075,218235,5400907
0.84,0.762,6,-5.454,0.226,0.00736,3.77E-06,0.0615,0.946,99.987,189765,11672
0.82,0.937,5,-4.81,0.0549,0.135,0.000122,0.35,0.906,130.992,239400,449123
0.786,0.842,4,-5.115,0.0707,0.00305,3.54E-06,0.473,0.685,97.577,221227,724817
0.792,0.856,11,-5.236,0.067,0.0159,2.88E-06,0.0981,0.714,127.988,237267,1628947
0.708,0.587,11,-7.93,0.151,0.273,0,0.0718,0.554,83.46,262133,790540
0.741,0.759,0,-5.096,0.12,0.0218,0,0.628,0.362,97.084,225533,715615
0.849,0.449,1,-8.39,0.291,0.341,0,0.106,0.602,84.463,150899,8353
0.719,0.628,8,-6.269,0.211,0.0733,2.41E-06,0.119,0.472,139.957,145013,139213
0.69,0.783,3,-6.924,0.0709,0.00402,0.000493,0.114,0.814,105,177124,52064
0.775,0.597,2,-7.298,0.148,0.0492,0,0.0853,0.24,146.927,236056,107028
0.657,0.691,8,-7.907,0.236,0.213,0,0.099,0.493,160.106,237157,204035
0.825,0.438,8,-7.667,0.264,0.276,4.48E-05,0.119,0.544,114.017,169501,18336
0.942,0.613,5,-7.649,0.113,0.184,2.82E-06,0.264,0.961,96.997,204213,239491
0.611,0.536,7,-9.472,0.148,0.0514,0,0.186,0.288,173.691,159013,7920
0.861,0.623,7,-8.353,0.0752,0.096,0.00341,0.0924,0.574,122.998,195745,57709
0.755,0.56,0,-4.675,0.0714,0.485,4.16E-05,0.333,0.782,119.982,140253,4265
0.162,0.0898,2,-23.269,0.0354,0.944,0.917,0.187,0.0413,132.047,169667,
0.137,0.0311,5,-28.208,0.0381,0.982,0.972,0.0908,0.063,179.223,433667,38395
0.382,0.0499,2,-25.262,0.0548,0.994,0.906,0.109,0.0779,125.903,316653,41084
0.428,0.237,7,-13.764,0.0351,0.987,0.896,0.0849,0.357,79.904,460027,51425
0.315,0.248,0,-20.874,0.0385,0.982,0.913,0.113,0.66,120.286,291667,14610
0.069,0.101,2,-23.487,0.0407,0.961,0.795,0.444,0.0707,74.782,199840,31403
0.492,0.136,7,-18.839,0.0463,0.948,0.893,0.0726,0.445,135.786,351493,1710
0.313,0.144,2,-17.316,0.0368,0.944,0.92,0.181,0.303,145.162,244560,
0.194,0.079,4,-21.389,0.0425,0.969,0.498,0.126,0.082,100.309,517360,852
0.171,0.037,3,-25.191,0.0409,0.991,0.898,0.123,0.037,67.89,330000,6011
0.515,0.387,4,-7.343,0.0567,0.689,0,0.126,0.312,135.739,239427,1115398
0.647,0.477,0,-8.157,0.0342,0.0374,9.54E-06,0.127,0.793,112.041,182880,307980
0.322,0.214,2,-15.949,0.0345,0.609,0,0.161,0.218,172.395,435493,1457471
0.394,0.276,0,-13.785,0.0378,0.63,0.00167,0.189,0.196,170.508,222947,191398
0.506,0.485,2,-12.083,0.04,0.673,0,0.152,0.957,207.081,229040,92755
0.512,0.286,2,-11.757,0.0664,0.7,0,0.0615,0.894,97.724,175400,1937
0.547,0.0862,9,-20.132,0.0482,0.799,0,0.148,0.302,82.342,177013,34523
0.394,0.452,0,-9.307,0.0261,0.0621,0.000115,0.471,0.599,73.984,205867,180639
0.636,0.272,2,-13.787,0.0267,0.478,0,0.185,0.396,89.595,218707,96129
0.528,0.383,2,-11.17,0.0258,0.376,0,0.11,0.46,89.089,328320,14535
0.727,0.552,2,-8.074,0.14,0.227,0.000164,0.198,0.607,168.189,289160,7185662
0.85,0.7,7,-6.49,0.0478,0.0616,1.80E-06,0.244,0.722,101.875,291782,904649
0.956,0.745,11,-4.753,0.12,0.206,0,0.0615,0.912,107.075,228240,1020227
0.531,0.752,1,-6.161,0.0305,0.0421,0,0.12,0.103,89.917,237800,3259320
0.865,0.664,2,-6.822,0.108,0.00689,0,0.142,0.565,162.831,287000,438792
0.707,0.689,4,-7.097,0.0387,0.0255,0,0.383,0.41,119.987,195962,263824
0.784,0.459,4,-9.74,0.317,0.0847,0,0.079,0.618,164.062,304000,429079
0.812,0.479,8,-6.47,0.0429,0.0485,0,0.102,0.0873,95.505,173045,2958
